########################################################
## Number of clusters: 5
########################################################
## Size: 685
########################################################
## Cluster: cluster0
## Density correction factor: 1.0
## Generators:
##   NormalDistribution(mean=4.979358, stddev=0.281347)
##   NormalDistribution(mean=0.259033, stddev=0.526402)
##   NormalDistribution(mean=3.883732, stddev=0.750534)
##   NormalDistribution(mean=7.493279, stddev=0.40717)
##   NormalDistribution(mean=4.621175, stddev=0.570369)
##   NormalDistribution(mean=2.838096, stddev=0.645582)
##   NormalDistribution(mean=-7.877806, stddev=0.75833)
##   NormalDistribution(mean=7.706844, stddev=0.352497)
##   NormalDistribution(mean=9.400407, stddev=0.370945)
##   NormalDistribution(mean=3.628743, stddev=0.167682)
##   NormalDistribution(mean=-9.421627, stddev=0.22752)
##   NormalDistribution(mean=6.611486, stddev=0.960871)
##   NormalDistribution(mean=-3.215018, stddev=0.247514)
##   NormalDistribution(mean=4.12508, stddev=0.302724)
##   NormalDistribution(mean=8.778728, stddev=0.155489)
##   NormalDistribution(mean=-8.016953, stddev=0.512462)
##   NormalDistribution(mean=-8.279368, stddev=0.618986)
##   NormalDistribution(mean=5.123254, stddev=0.669462)
##   NormalDistribution(mean=-9.094998, stddev=0.605839)
##   NormalDistribution(mean=7.069905, stddev=0.184006)
##   NormalDistribution(mean=3.122332, stddev=0.759432)
##   NormalDistribution(mean=6.903744, stddev=0.685747)
## Affine transformation matrix:
## [
##  [ 1.421120851800559E-4, 0.0, 0.0, -0.03176536141368808, 5.390884191621817E-4, 0.0, -0.2591215355937313, 0.0, 0.0055236990064195385, 0.0, 0.016487597460318224, 0.0, 0.8330334688731015, -0.040638731352718456, 0.0, 0.10849845670131754, 0.4734712924003777, 0.0, 0.0, 0.0, 0.0, -0.0010402357166876348, 0.0 ]
##  [ -0.010616383039556403, 0.8220673681785037, 0.014752962989430405, -0.21219034688387922, -0.04587482698063209, -0.10649785333711216, 0.007627937227330411, 0.0, 0.14583382502967387, -0.07175456299915946, -0.459131798232994, 0.13450687867586536, 0.00676105936113208, -0.0016352113554288859, -0.002921666383900801, 0.018217427858901923, -0.011824583804054312, 0.0, 0.02248546040580504, 0.011758164539301903, -0.08113727149819745, 0.047745244790494315, 0.0 ]
##  [ -0.13710615095345047, 0.015154620560088507, -0.7714655063033089, -0.010511892222937002, 0.036334106310759395, 0.0, 0.04561171996039536, 0.0, 0.0018279196597588742, -0.004578550086147554, 0.00264246317243729, 0.0, -0.025843897027995815, -0.3849073518536542, -0.36270826857756233, -0.037573895356906625, 0.045088146498939594, -0.07757448684468987, 0.1206272572530599, -0.27536866755747136, 0.0055628280684250995, -0.044940435404134275, 0.0 ]
##  [ 0.07625790539323489, 0.05071562440684552, 0.006728332717930828, -0.10672305817740892, -0.004962311102550265, 0.27773348223596844, 0.22749556022882808, -1.192397849982388E-4, 0.1828963157118483, -0.05314921886716053, 0.005467718563847256, -0.6650661266302106, 0.06272200382333373, 0.032114243386562956, -0.04927951703358546, -0.05313739895443394, 0.019067969281623184, -0.05802296627003182, 0.3857889881238878, 0.23075684017859463, -0.3193958264037351, -0.23366821000843999, 0.0 ]
##  [ 0.2550960212283638, -0.02408735749020337, -0.008051098303134335, -0.5460556297089024, -0.05400812137609599, 0.17633567760715904, 0.00681259409562792, -0.25925800652615455, 0.0899063583439911, 0.010914713194902743, 0.31616040239507487, 0.3550699746452121, -0.018008903289585754, 0.002414391251037482, -0.3249022592466, -0.02249039697473937, -0.008036665921558807, -0.20412112226734339, -0.1599534866288204, 0.33323314075101224, -0.11686779823232966, -0.04671841833317805, 0.0 ]
##  [ -0.11005931440254918, 0.0, 0.0, -0.4641313699446298, -0.41749934032823854, -0.056579246299623354, 0.002327765395398239, 0.0, 0.11339808247391778, 0.0, 0.300917320426625, 0.0, -0.018301033382950787, 0.0, 0.45776259409892317, 0.005559287773263011, -0.010278826923571932, 0.0, 0.21046053854489963, -0.48661913875173507, 0.0, -0.02089081856599524, 0.0 ]
##  [ 0.1927568467997547, 0.023408707183374674, 0.3363887900035022, 0.0010457132201387176, -0.05205438784927772, 0.23861998878999835, 0.028551819396709983, -0.18641290519683187, 0.0014318542745832062, -0.43437391040635503, -0.01134353098996073, -0.06638502893662758, 0.04808676363091827, -0.09142882779906622, -0.42521813226995087, 0.021622228222069727, -0.08127339349681514, 0.2622789511541247, 0.12540692271173196, -0.38096192423517056, 0.3630537174820753, 0.026339026037104966, 0.0 ]
##  [ 0.04187143516735849, 0.07302246821976427, 0.0015919556824727796, -0.0759052806217978, -0.037359669213726174, 0.09185226603131313, -0.16421542262257094, 0.005117852560137252, -0.1974241151308115, -0.059592341025564904, -0.0014516508139622044, -0.24993946671086073, -0.04403221787645238, 0.041684044959487125, -0.006798365074543508, -0.7747344353936672, 0.1663585664615088, -0.02395352471240743, -0.38405677972451213, -0.1535491512846394, -0.12580725162085796, 0.1619755627441376, 0.0 ]
##  [ 0.14647896879100453, 0.3277621143425915, -0.005170121487417788, 0.17420775752552659, -0.04096006537702839, 6.885699320079084E-4, -0.006679470324195316, 0.0, -0.5051358108028284, -0.11214440181407598, 0.3547313968869104, 0.009132680857902314, -0.3130248011802644, 0.06125394901806277, 0.019140089844244836, 0.18082491084601873, 0.5159260364962359, -0.06801595333440524, 0.17094643231342121, 0.0363890282797057, -5.810546978351456E-4, -0.09595886688345515, 0.0 ]
##  [ 0.11132630421577601, 0.10949882603598733, -0.008064088641764262, -0.20547455707826595, -0.030068170305910767, 0.2098657025370801, 0.10998785812023129, 0.6223315780361012, 0.041608227580249714, 0.2687058448933861, 0.06455962116350203, -0.2418175478097366, -0.02589926905596912, 0.009425182557868573, -0.10462420558062853, 0.20358604342569742, 0.043499930287258924, -0.09474266399323406, -0.3155636076103211, -0.012132920340941156, 0.4319588988312467, 0.04554831240304397, 0.0 ]
##  [ -0.12980765884166526, -0.028458087674392424, -0.008231488056205036, 0.29735472316406925, -0.8795495627404031, 0.021930288432494876, -0.05708628371443041, -0.005245231453446626, 0.04950675861189455, 0.004389703273462108, -0.08962421228790945, -0.009683479672449757, -0.005247634118116644, -0.00793912433094887, -0.2096842372467537, 0.007547286953798017, -8.84707673573573E-4, -0.0775428597902655, -0.08093161769259162, 0.22166146627571393, 0.008240967337788709, 0.001001614633137989, 0.0 ]
##  [ -0.11225776674582566, 0.020668880938555498, 0.028089316244078344, 0.0606738851877307, 0.022676040460847174, 0.5079943771029738, -0.18393351620139337, 0.15025642324866714, -0.003669161580765433, 0.26560272421904874, -0.10863903276314757, 0.37315975989148154, -0.03031833512077017, 0.0013528512259766905, 0.08882010882955323, -0.3551602885431394, 0.04144412979020832, 0.08647254757092634, 0.3982818403362153, 0.08465781970843751, 0.22450794168146668, -0.29251930939442367, 0.0 ]
##  [ 0.6204569980768123, -0.17738079026681497, -0.05130730754601455, 0.009539105061683852, -0.05940095954121016, -0.040390234931481916, -0.3485363865814095, -0.03269380961187797, -0.03892424820464375, 0.02736125647628069, -0.3675997557903351, -0.06035764934329687, -0.08998774039583367, -0.04948498873019496, 0.1257417634927071, 0.06444221977112582, -0.03768531673791973, -0.48332881346496814, 0.15425264635912028, -0.1414028646242365, 0.05136639241769362, -0.011772894313543296, 0.0 ]
##  [ 0.2386520212020226, -0.006043961050012744, -0.022910219630604297, 0.12169288019182065, -0.0815317068417901, -0.08603893478185935, 0.7740705654832544, 0.0, -0.18321808559660924, 0.054715364168686734, -0.05880412476961262, 0.21088111549310973, 0.2989120838631513, 0.09821799291001646, 0.07058502739493637, -0.24224050759572519, -0.025962598542221466, -0.21155312480190894, 0.07184725394516922, -0.08149524772328226, 0.10027817133950662, 0.0014030525158817038, 0.0 ]
##  [ 0.09801105796348697, -0.10167478229071106, -0.010223444578127816, 0.16398204792435303, 0.055733833303256326, -0.04976436244514933, 0.14515143020889673, -0.0014628063973865927, 0.7055568274332221, -0.10288510290565275, -0.011923544487022736, 0.11369722319077316, -0.2526674131616855, 0.09795116833514739, 0.027318427834380817, -0.09159452965123335, 0.5565615448763528, -0.011346074945017846, -0.0532214487442363, -0.0651708861588571, 0.062110073054161455, 0.03930111961341295, 0.0 ]
##  [ 0.19856463570936675, 0.3732706536239886, -0.006062699311173902, 0.43170817205953554, 0.06480443542343671, -4.56339087806393E-4, -0.16989040892198676, 0.0, 0.3038100004982103, 0.08087174553644133, 0.5399616877534305, -0.006052543188705752, 0.1665678297290535, -0.06432179577784991, 0.04288219720214918, -0.10882391130933859, -0.3601713748748198, -0.17194957618155327, -0.021087001845786185, -0.0764027040196742, -6.704776119484823E-4, -0.01405677540146108, 0.0 ]
##  [ 0.08004022141832619, 0.005559231145479791, -0.3037005829591271, 0.02903157932700281, -0.02199907040065322, 0.22861886200352038, -0.07244140449711346, 0.0, -0.004619403643974655, 0.06613181176349928, 0.013713509376485137, 0.03388655498898775, 0.0402747887743586, 0.6863895419491135, -0.11024524681476415, 0.0956372208699294, -0.07084821525305691, 0.13356982125413708, 0.18713508561112235, -0.0903101119116021, -0.10001629184037368, 0.516395323629178, 0.0 ]
##  [ -0.0594006716706664, -0.0030595270711057158, 0.17042572483303664, -0.02770759553810562, 0.016425791671583305, 0.04470239096787268, 0.0513599777366629, 0.0, 0.004513995675322257, 0.09263082908962171, 0.06347384790074102, -0.024025109975276134, -0.04179120737860975, -0.4834614628588177, 0.06411885761597283, -0.06780549837174416, 0.0731707195623855, -0.09469919990543359, 0.30795062133287127, 0.22231359396332506, 0.07252350210403842, 0.7351923873872562, 0.0 ]
##  [ 0.003575582962611377, 0.0033324558223608086, -0.07466433536307925, -0.16664740695470642, 0.0037902630743159773, -0.6012850565838135, -0.1358447321500144, 0.0, 0.02701048221677017, 0.018477233297252323, 0.09990218422947267, -0.15547737540247186, 0.010549283972973729, 0.22684721750083522, -0.16872766468925215, -0.2744248711068918, -0.025671482452423768, 0.06628992532852658, 0.30854859525147965, 0.26673750306721217, 0.4695051108957814, -0.06484547319844658, 0.0 ]
##  [ -0.17523789664156186, -0.035110284074404745, 0.3981728545770051, -9.506722496750068E-4, 0.047323358879945696, -0.21693270888391394, -0.025956851128442367, 0.1694705322061601, -0.001301718385318128, 0.39489528740141633, 0.010312559808752913, 0.06035154150155273, -0.04371633721387891, 0.08311920298507558, -0.4865529484501747, -0.019657064624405026, 0.07388675819178218, -0.23844139648824267, 0.17938480901738105, -0.34811899349365627, -0.3300571205418768, -0.023945170295945516, 0.0 ]
##  [ -0.4928756299607861, -7.803200579477279E-4, 0.03972319902015122, -0.004912235159673833, 0.1300188343852415, 0.14257667922660144, -0.02844437598739871, 0.0, 8.541917127093422E-4, -0.4303366772569247, 0.004089512638145672, 0.0, 0.024552985881166643, 0.20710098354717724, 0.022976479583059147, 0.011910128926155672, -0.04414825044183604, -0.6684351058802821, 0.005455962291703417, 0.013701191514208146, 0.19621011938980726, 0.024245553529791495, 0.0 ]
##  [ 0.1460782751264735, -0.10878449141617366, -0.01152694102706028, -0.029497286448891512, -0.03353627422019163, -0.12066441840638283, -0.05899440241140412, 0.6769910809738101, -7.311101551291194E-4, -0.5186674285163075, 0.061674940996355475, 0.24108884764620345, 0.04323659353400866, -0.056571494602583455, -0.03869785659946335, -0.09724007656616003, -0.09501740366298561, 0.09784429737911358, 0.1397372871212147, 0.09817125252675353, -0.3055021926523781, 0.01666724529240339, 0.0 ]
##  [ 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 ]
## ]
## 
## Discards: 0 Retries left: 1000
## Density correction factor estimation: 1.0
########################################################
-6.19533791816868 3.8596098369036698 -13.069977401292679 -9.758715338878236 -3.991687480761736 -9.02051682557678 -5.713277271523366 5.221796271157008 -13.694481072067784 3.631180993934828 -0.1315884985940273 7.844575727058041 4.05569356938881 -3.3825658446096414 5.683194384641863 6.270947508955219 2.4448724895101765 0.8066303065936169 -1.7581846445783518 -6.776050529727024 -3.574900384419867 4.701343357378575 cluster0 mahalDist=4.4117923843592 minMahalDist=4.4117923843592 inlier
-6.3098847916397265 4.64489864575235 -12.689488624779388 -8.927319799021571 -4.722429274121311 -9.363644598516194 -5.3242933471264555 5.361655522760515 -13.072159715728535 4.819539933576505 -0.16257430401908152 8.049991129917377 3.07198984917914 -4.422163532026855 5.517503382490977 5.441756510213951 3.5785990876666847 1.4676013586901129 -2.030669150997804 -7.703663861668082 -4.672141517312037 4.73574976020228 cluster0 mahalDist=5.184884427840015 minMahalDist=5.184884427840015 inlier
-5.971769195232536 4.86127752520367 -13.223066202846407 -8.707244491584479 -5.26772334023262 -9.560518494061544 -5.215610559594928 5.696662960000831 -12.753453701265522 3.735007293360809 -0.8850764489283542 7.959897423756928 3.3914496260411333 -4.923925299583704 5.978689384837826 5.996336368622287 4.336998132516035 1.4922498958269812 -1.816375494413119 -7.220130576918688 -4.207037692278631 4.273711097641174 cluster0 mahalDist=4.120299470726447 minMahalDist=4.120299470726447 inlier
-5.690334017343096 4.787404590710029 -11.607007328200364 -9.844470661523799 -4.564829352902265 -9.228999074596402 -6.569944881056648 5.162609701820897 -12.839372641062223 2.976680998052138 -0.11773844586602329 9.220664309445342 4.00165807540063 -3.968646114641761 5.968032311470675 6.835255273813435 4.388169693499103 1.1986362803131998 -1.9490443404774178 -7.225903068174224 -4.17502040120741 5.7169146924286975 cluster0 mahalDist=4.11430309536096 minMahalDist=4.11430309536096 inlier
-6.47078646491349 4.135151437111883 -13.428112059064938 -9.915823847496288 -4.887766613310181 -8.712522834877682 -5.060118723985024 6.2027763765458 -13.303471301670417 4.089183443312619 -0.32245620295027577 7.986956472603095 3.309934019603887 -2.863195272904726 6.082391300552925 5.505133738361549 3.57952726478276 2.014366663603708 -1.1814312101196984 -7.176146648268911 -4.348226937121793 4.852694714907969 cluster0 mahalDist=4.417721242125714 minMahalDist=4.417721242125714 inlier
-5.174928952786718 3.361753002986351 -12.349092525825595 -8.52293807199796 -5.0819473315826205 -9.546547884811606 -6.171437180076387 6.155355681886743 -12.514941045468557 3.250275580978968 -0.5129549664036145 7.9602745004064515 4.268303575779648 -5.423027332944991 6.404424559453591 5.679985149568953 3.1045842750010775 0.8549373746184235 -1.399388753207919 -7.197183273050983 -4.279897211451182 4.609828825550407 cluster0 mahalDist=4.6603272956520145 minMahalDist=4.6603272956520145 inlier
-5.460847572358086 4.4249463084422915 -11.369775246737962 -9.983316412574217 -5.155797542169706 -9.428897549206702 -6.755183804389004 5.533492325824468 -12.72564817680986 3.9536396727133605 -0.8515068668445688 8.256011833111657 3.9686918744041053 -4.322473591569518 6.737338034823329 5.802768582946162 5.112899667835678 1.3161485373620985 -1.0517188020608577 -7.954259900619385 -4.37243620861175 4.6097096478990975 cluster0 mahalDist=4.915866737081131 minMahalDist=4.915866737081131 inlier
-6.6666228405034635 4.051077288627427 -12.492987961154267 -9.230578416432659 -5.983582949317348 -9.364655499480673 -4.715671937039125 5.302565503132511 -13.248557607157938 4.011933326850367 -1.6224381305100084 8.20740526661162 3.8463671388242138 -4.423357777992774 5.3223415779730905 6.232913641671365 4.540219779517408 2.0291551205752953 -0.37386363148645063 -7.619099823731771 -4.6851617951439195 4.393455446804493 cluster0 mahalDist=4.7427770279340375 minMahalDist=4.7427770279340375 inlier
-6.218991603732718 3.7765366495756236 -13.172238413539738 -10.106065803505597 -4.75210276102948 -9.30963539946979 -5.879950269756408 4.783575522072046 -13.438044821778616 3.3401085947701836 -0.6273408644290662 7.626297197912263 3.9422926558662565 -4.411803831255939 5.676829426240785 5.6996195845911 3.7564822121517563 2.5602675269653425 -1.5388918497548514 -7.161242551987586 -3.5260416118378206 4.876617667433117 cluster0 mahalDist=4.924239132077777 minMahalDist=4.924239132077777 inlier
-5.725184069631047 4.738177106632688 -12.874964995609622 -8.862679080585318 -4.585370187244697 -8.692310962444282 -5.4599797839312085 5.561358898707443 -12.603041943195546 3.9493669425104145 -0.42043263126946734 8.778635259359095 4.001328069273178 -3.880466177981162 6.238725697572258 5.330261783724177 3.8486850900095457 1.8173720398244022 -1.5815190900126768 -7.5393357580509415 -4.180639593902926 4.59834859208951 cluster0 mahalDist=4.044842928165674 minMahalDist=4.044842928165674 inlier
-6.054775111734115 3.9163398289010316 -13.88687807689564 -10.314638733373316 -4.887890180247609 -9.634502706818537 -5.619706018266753 4.841004673011762 -13.877239270949795 3.1636499559381406 -0.6464642814668071 8.0271279308608 4.367927788537373 -3.845535355988173 5.894595605692784 6.387436451092919 3.987226627344014 2.055282875073362 -1.9650748387315147 -6.134779543966697 -3.9837172087397366 4.852319830928101 cluster0 mahalDist=4.792534118384342 minMahalDist=4.792534118384342 inlier
-6.29945861152568 4.334930471006885 -11.737850752890937 -8.782103559541286 -4.862780185003266 -8.88642141244893 -5.890826947080731 5.337007819193268 -12.80404560470507 3.7783228692529147 -0.4604541800504602 8.20658797385341 3.8742474467210184 -3.9398352774205736 5.455934755310983 5.906202873706891 3.905467627929209 2.359821359596835 -1.9403245592652074 -7.25777746886848 -3.7605916880877452 4.126798095113681 cluster0 mahalDist=3.979454549829304 minMahalDist=3.979454549829304 inlier
-5.570776350401305 5.277722082188321 -11.811341098150391 -8.838030095542813 -5.012152462983946 -9.4537684847337 -5.604921282582839 5.847739094260521 -12.087930526716582 3.260357168169596 -1.726892246122369 9.224974057945252 3.7630892830665084 -4.09905846820134 5.584710999760927 5.706584722958665 3.462388091747001 0.5423972164110142 -1.0655974789065856 -7.211284500400294 -4.677609184922407 5.1136144064241735 cluster0 mahalDist=5.736101899295807 minMahalDist=5.736101899295807 inlier
-6.021828166178811 3.966354418144502 -12.2682642390385 -9.480103265896961 -4.652271933970958 -9.261022626491055 -6.297080536867696 5.326125153847946 -12.930007918788272 3.6073412807488423 -0.1408010580562305 8.459867719662276 3.327554402105594 -3.3521727763050757 5.986500249863623 6.029112522429712 4.356443214055403 1.1917626348935957 -1.6884744610383224 -7.750688670528919 -4.172771343831187 4.904759255699067 cluster0 mahalDist=3.959925376343333 minMahalDist=3.959925376343333 inlier
-6.034545126240985 4.330876478109822 -12.76950567408257 -8.71547753862179 -5.548048419042054 -9.194541790105866 -5.30673550059692 5.457365912771886 -13.084132260707367 5.026075874098637 -0.3291548689376997 7.861594786388573 4.5314221479388195 -3.5591261849844322 6.069472860385731 6.305759661250284 3.89779251647425 1.4990460218384025 -1.1619667674100764 -7.3751579438214945 -3.641831277401911 4.45908755570004 cluster0 mahalDist=4.217298541867548 minMahalDist=4.217298541867548 inlier
-5.398737589748403 4.287510950007313 -12.591695148127208 -9.088548461373577 -4.984287267010674 -8.98208669919024 -5.522510643439898 4.639802418512405 -13.456861573547524 4.565052729686058 -0.29000267814130803 6.932156225624203 4.532973964380908 -5.220621658970613 5.516353733182565 5.806600872855359 4.441681320807391 2.046198962294164 -0.8884286427085901 -7.655814690141995 -3.866933848978527 3.851706893178469 cluster0 mahalDist=4.908766722562463 minMahalDist=4.908766722562463 inlier
-6.074032361568843 4.372135834934584 -11.850609034700756 -8.803704475306532 -5.527055098127265 -8.852628562139335 -5.834980882691154 4.958670795196596 -13.223544354919362 3.9843791377266746 -0.16369679700378467 7.270167460720083 4.584357559729408 -4.701425137866505 5.213683759837975 6.360872946757317 4.018080307413076 1.4816053707552803 -1.335976920326317 -7.777706646552579 -4.320027905465668 4.457194728306235 cluster0 mahalDist=3.737684464528755 minMahalDist=3.737684464528755 inlier
-5.45092549111491 4.6519916800698144 -12.912976210012804 -10.434715745060315 -5.207867740141714 -8.584266030831463 -5.642191103272362 4.335263151029791 -13.109871213193138 3.069472705082036 -0.3830678020923564 8.067145292838834 3.629242102078266 -5.03233948116824 5.809358214075748 5.86188499221749 4.282925202661273 1.6209729490921738 -0.8961634552383313 -6.91663386911023 -5.187533214377513 5.480812929203379 cluster0 mahalDist=4.5859744907681375 minMahalDist=4.5859744907681375 inlier
-6.080617092136482 4.431076585311502 -12.951942737632633 -9.037749209473418 -5.094735510611476 -8.90041711885051 -5.75232097646129 5.834773258953021 -13.062685989183736 4.774841260978132 -0.6644747682427486 7.035469831188281 4.574720651216803 -4.948504403204066 5.623496148694401 6.239963438955886 4.208928840825805 3.1445885907161357 -0.9481994041323689 -6.9060218195864564 -3.473258972856652 3.960968334132004 cluster0 mahalDist=4.699081071834235 minMahalDist=4.699081071834235 inlier
-6.244838201953265 4.717649492822486 -12.718141092061888 -9.655956134820887 -3.952447207906915 -9.160443240580157 -5.9723091194881395 4.876218835256077 -12.902856322539188 4.221381979510598 -2.325882435945664 8.668188506588034 4.058597820203733 -3.614046510106132 5.805872365941598 6.044950780946545 3.6610084082194922 1.6546048824387825 -1.1331550801509787 -6.434186530941006 -2.9575355339635365 4.744437321151994 cluster0 mahalDist=5.221092450128393 minMahalDist=5.221092450128393 inlier
-5.749872257484557 4.317343632695139 -11.355906937102501 -8.795476411080019 -4.8937314009743496 -9.135866511314283 -6.416419893130727 5.0280843826385695 -12.808952369275124 2.8637856381209876 -0.7443546824032485 7.120192960220821 4.0578841303175315 -3.4416419680347077 5.1172140480658 5.544827223149295 4.089215346956266 1.8943728266154944 -1.0948079085418436 -7.264477805558953 -4.657526062107594 4.9710442396740175 cluster0 mahalDist=4.522352754236561 minMahalDist=4.522352754236561 inlier
-5.873087254618792 4.707380709409129 -12.353460641473651 -9.564022864058867 -4.505504504119507 -9.020988786631333 -6.257111270163247 4.853480790206911 -12.543422219964208 4.297359640439034 -0.34474669329433316 7.520181351077924 4.250455207707558 -4.6899203564306955 6.170916986537412 5.770548284084335 3.6956683777187562 1.5073960459147298 -2.0893066388765216 -7.465600358298188 -4.118167381873682 4.674285831110495 cluster0 mahalDist=4.226521110593169 minMahalDist=4.226521110593169 inlier
-5.630257273988726 4.0703761444915765 -12.416734520040379 -10.138801582235525 -4.967459978765591 -9.575832974655498 -6.006264768965506 5.44102105843227 -13.52396704892875 3.7627698517748382 -0.633621219606462 7.709369814344798 3.7908696099427486 -4.177802339383669 5.899336851920745 6.1783792280441 4.517181135219853 2.7534636077036154 -2.5267111188347418 -7.076400066849298 -3.96896833991303 5.168965648496284 cluster0 mahalDist=3.714221620445249 minMahalDist=3.714221620445249 inlier
-6.134074315598196 3.2243735629454595 -13.365315640523281 -10.018616842929472 -4.381821495412465 -9.482617411759431 -4.611313586322381 5.265918962190241 -12.725843040901808 5.182064760752107 -1.229825203145735 8.276520162190685 3.4900249372870116 -2.6854941983278464 6.493406428250011 4.930257940026372 3.245895902637801 2.1635079561036186 -2.338679204508585 -7.383174351935427 -3.4311553334947393 4.328585105520292 cluster0 mahalDist=5.771350539340238 minMahalDist=5.771350539340238 inlier
-5.919111682083421 4.617688921925508 -12.012861354211077 -8.860426506872788 -5.4022932604334075 -8.823257682759511 -6.239206833173508 5.827657508020156 -13.029348484026281 3.495184307284559 -0.18604932579244823 7.912497310427505 4.367701064979012 -3.2290694162874822 5.877997924409415 6.186187908717648 3.1055057201806524 1.8333014275608535 -0.447180832297611 -6.820485751028317 -3.3037743530972197 4.8342893998721825 cluster0 mahalDist=4.414292942463363 minMahalDist=4.414292942463363 inlier
